AdID,職位名稱,公司名稱,發布日期,職位詳情連結
HS26060452,"Teaching Post (Mathematics) (G.M./ T.A., Full-time) (2026-2027)",佛教筏可紀念中學 BUDDHIST FAT HO MEMORIAL COLLEGE,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060452
HS260604510,課後學習支援導師 (新來港學童英語 / 數學 / 中文補習導師),佛教筏可紀念中學 BUDDHIST FAT HO MEMORIAL COLLEGE,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS260604510
HS26060451,"Teaching Post (Ethics & Religious Studies) (G.M./ T.A., Full-time) (2026-2027)",佛教筏可紀念中學 BUDDHIST FAT HO MEMORIAL COLLEGE,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060451
HS26060421,歷史科科主任 (常額 / 合約 GM) (2026-2027 學年),中華基督教會桂華山中學 THE CHURCH OF CHRIST IN CHINA KWEI WAH SHAN COLLEGE,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060421
HS26060403,學校會計文員 (2026-2027),皇仁舊生會中學 QUEEN'S COLLEGE OLD BOYS ASSCIATION SECONDARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060403
HS26060402,二級 / 三級實驗室技術員 (2026-2027),皇仁舊生會中學 QUEEN'S COLLEGE OLD BOYS ASSCIATION SECONDARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060402
HS26060401,中文科合約老師 (2026-2027),皇仁舊生會中學 QUEEN'S COLLEGE OLD BOYS ASSCIATION SECONDARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060401
HS26060342,圖書館主任 (合約),聖公會主恩小學 SKH CHU YAN PRIMARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060342
HS26060341,英文科老師 (合約),聖公會主恩小學 SKH CHU YAN PRIMARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060341
HS26060312,Educational Assistant (Chinese Language) (2026-2027),新會商會港青基信學校 SAN WUI COMMERCIAL SOCIETY YMCA OF HK CHRISTIAN SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060312
HS26060311,Educational Assistant (2026-2027),新會商會港青基信學校 SAN WUI COMMERCIAL SOCIETY YMCA OF HK CHRISTIAN SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060311
HS26060291,合約教學助理,中華基督教會望覺堂啟愛學校 THE CHURCH OF CHRIST IN CHINA MONGKOK CHURCH KAI OI SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060291
HS26060284,活動助理 (2026/27 年度),嶺南衡怡紀念中學 LINGNAN HANG YEE MEMORIAL SECONDARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060284
HS26060283,不同學習需要教學助理,嶺南衡怡紀念中學 LINGNAN HANG YEE MEMORIAL SECONDARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060283
HS26060282,英文科教學助理 (2026/27年度),嶺南衡怡紀念中學 LINGNAN HANG YEE MEMORIAL SECONDARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060282
HS26060281,校本言語治療師乙名,嶺南衡怡紀念中學 LINGNAN HANG YEE MEMORIAL SECONDARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060281
HS26060271,特殊教育教學助理,加拿大神召會嘉智中學 PAOC KA CHI SECONDARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060271
HS26060261,行政主任 / 會計助理文書主任,香港中文大學校友會聯會張煊昌中學 CUHK FAA THOMAS CHEUNG SECONDARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060261
HS26060243,輔導員 / 教學助理 (2026/2027 年度),文理書院香港 COGNITIO COLLEGE HONG KONG (),2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060243
HS26060242,STEAM 教學及行政助理 (2026/2027 年度),文理書院香港 COGNITIO COLLEGE HONG KONG (),2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060242
HS26060241,英文科教學及行政助理 (2026/2027 年度),文理書院香港 COGNITIO COLLEGE HONG KONG (),2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060241
HS26060223,教學助理 (融合教育助理),聖公會聖彼得小學 SKH ST PETER'S PRIMARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060223
HS26060222,教學助理,聖公會聖彼得小學 SKH ST PETER'S PRIMARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060222
HS26060221,數學科半職合約教師,聖公會聖彼得小學 SKH ST PETER'S PRIMARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060221
HS26060213,全職工友,西貢崇真天主教學校中學部 SAI KUNG SUNG TSUN CATHOLIC SCHOOL (SECONDARY SECTION) (),2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060213
HS26060212,中文科教學助理,西貢崇真天主教學校中學部 SAI KUNG SUNG TSUN CATHOLIC SCHOOL (SECONDARY SECTION) (),2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060212
HS26060211,音樂科教學助理,西貢崇真天主教學校中學部 SAI KUNG SUNG TSUN CATHOLIC SCHOOL (SECONDARY SECTION) (),2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060211
HS26060144,課外活動教練 (羽毛球隊) (2026/27),基督教崇真中學 TSUNG TSIN CHRISTIAN ACADEMY,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060144
HS26060143,課外活動教練 (足球隊) (2026/27),基督教崇真中學 TSUNG TSIN CHRISTIAN ACADEMY,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060143
HS26060142,課外活動導師 (中樂團) (2026/27),基督教崇真中學 TSUNG TSIN CHRISTIAN ACADEMY,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060142
HS26060141,課外活動導師 (管弦樂團) (2026/27),基督教崇真中學 TSUNG TSIN CHRISTIAN ACADEMY,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060141
HS26060133,牧民助理,明愛元朗陳震夏中學 CARITAS YUEN LONG CHAN CHUN HA SECONDARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060133
HS26060132,訓導助理,明愛元朗陳震夏中學 CARITAS YUEN LONG CHAN CHUN HA SECONDARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060132
HS26060131,助理教師 / 教學助理 (中文) 各一名,明愛元朗陳震夏中學 CARITAS YUEN LONG CHAN CHUN HA SECONDARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060131
HS26060111,合約中文 / 英文科教師助理,五旬節靳茂生小學 PENTECOSTAL GIN MAO SHENG PRIMARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060111
HS26060041,常額助理小學學位教師 (英文科) (26-27 年度),伊利沙伯中學舊生會小學分校 QUEEN ELIZABETH SCHOOL OLD STUDENTS' ASSOCIATION BRANCH PRIMARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26060041
HS26059982,課後輔導老師,佛教黃焯菴小學 BUDDHIST WONG CHEUK UM PRIMARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26059982
HS26059981,教學助理,佛教黃焯菴小學 BUDDHIST WONG CHEUK UM PRIMARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26059981
HS26059971,Mathematics and Computer Literacy Teacher (Contract),梁式芝書院 LEUNG SHEK CHEE COLLEGE,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26059971
HS26059964,校工,禮賢會恩慈學校 RHENISH CHURCH GRACE SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26059964
HS26059963,職業治療助理,禮賢會恩慈學校 RHENISH CHURCH GRACE SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26059963
HS26059962,鋼琴暨教學助理,禮賢會恩慈學校 RHENISH CHURCH GRACE SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26059962
HS26059961,助理教師 / 教學助理,禮賢會恩慈學校 RHENISH CHURCH GRACE SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26059961
HS26059945,校隊及興趣班導師,金巴崙長老會耀道中學 CPC YAO DAO SECONDARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26059945
HS26059944,學校輔導員 (2026-2027 年度),金巴崙長老會耀道中學 CPC YAO DAO SECONDARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26059944
HS26059943,中國歷史科教師 (合約 / 常額) (2026-2027 年度),金巴崙長老會耀道中學 CPC YAO DAO SECONDARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26059943
HS26059942,Mathematics Teacher (EMI) (Regular / Contract) (2026-2027 年度),金巴崙長老會耀道中學 CPC YAO DAO SECONDARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26059942
HS26059941,English Teacher (Contract) (2026-2027 年度),金巴崙長老會耀道中學 CPC YAO DAO SECONDARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26059941
HS26059874,校務處文員,荔景天主教中學 LAI KING CATHOLIC SECONDARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26059874
HS26059873,學校會計文員,荔景天主教中學 LAI KING CATHOLIC SECONDARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26059873
HS26059872,英文科副教師,荔景天主教中學 LAI KING CATHOLIC SECONDARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26059872
HS26059871,學生輔導員,荔景天主教中學 LAI KING CATHOLIC SECONDARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26059871
HS26059821,Laboratory Technician II/III,保良局李城璧中學 PO LEUNG KUK LEE SHING PIK COLLEGE,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26059821
HS26059811,合約教學助理 (2026-2027 年度),太古小學 TAIKOO PRIMARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26059811
HS26059802,資訊科技技術員,惠僑英文中學 WAI KIU COLLEGE,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26059802
HS26059801,體育科代課教師 (兼教中文科),惠僑英文中學 WAI KIU COLLEGE,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26059801
HS26059761,合約教學助理 (多名),獅子會何德心小學 LIONS CLUBS INTERNATIONAL HO TAK SUM PRIMARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26059761
HS26059751,Contract Native English Teacher (2026/27),獅子會何德心小學 LIONS CLUBS INTERNATIONAL HO TAK SUM PRIMARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26059751
HS26059741,一級教育心理學家,香港扶幼會則仁中心學校 SOCIETY OF BOYS' CENTRES CHAK YAN CENTRE SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26059741
HS26059341,Teaching Assistant (SEN Support) (Non-teaching Position),聖公會呂明才中學 SHENG KUNG HUI LUI MING CHOI SECONDARY SCHOOL,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26059341
HS26058891,"Part-time Sports Teams Coaches and Trainers (Girls & Boys Basketball, Badminton, Boys Volleyball)",賽馬會體藝中學 JOCKEY CLUB TI-I COLLEGE,2026-07-01,https://jump.mingpao.com/job/detail/Jobs/2/HS26058891
K226002012,會計文員,國際基督教優質音樂中學暨小學 INTERNATIONAL CHRISTIAN QUALITY MUSIC SECONDARY & PRIMARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/K226002012/%E6%9C%83%E8%A8%88%E6%96%87%E5%93%A1
K226002011,中學BAFS老師(2026年9月到任),國際基督教優質音樂中學暨小學 INTERNATIONAL CHRISTIAN QUALITY MUSIC SECONDARY & PRIMARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/K226002011/%E4%B8%AD%E5%AD%B8BAFS%E8%80%81%E5%B8%AB-2026%E5%B9%B49%E6%9C%88%E5%88%B0%E4%BB%BB-
HS26059731,物理及綜合科學科學位教師,高雷中學 KO LUI SECONDARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059731
HS26059721,教學助理(中文科/英文科/數學科/理科/其他),東莞工商總會劉百樂中學 GCCITKD LAU PAK LOK SECONDARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059721
HS26059711,Contract Post for English Teacher / Native-speaking English Teacher (NET Grant),保祿六世書院 POPE PAUL VI COLLEGE,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059711
HS26059703,行政文員,順德聯誼會伍冕端小學 SHUN TAK FRATERNAL ASSOCIATION WU MIEN TUEN PRIMARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059703
HS26059702,教學助理,順德聯誼會伍冕端小學 SHUN TAK FRATERNAL ASSOCIATION WU MIEN TUEN PRIMARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059702
HS26059701,2026-27 年度體育科合約教師,順德聯誼會伍冕端小學 SHUN TAK FRATERNAL ASSOCIATION WU MIEN TUEN PRIMARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059701
HS26059641,英文科助理教師一名 (0.2 GM + 教學助理),慈幼英文學校 SALESIAN ENGLISH SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059641
HS26059631,言語治療師,循理會白普理基金循理小學 FMB CHUN LEI PRIMARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059631
HS26059623,校園設施維護工程統籌員,培僑中學 PUI KIU MIDDLE SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059623
HS26059622,資訊科技支援助理,培僑中學 PUI KIU MIDDLE SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059622
HS26059621,數學科學位老師,培僑中學 PUI KIU MIDDLE SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059621
HS26059612,英語課程發展組助理文員,基督教神召會梁省德小學 ASSEMBLY OF GOD LEUNG SING TAK PRIMARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059612
HS26059611,NET Teachers (Funding Post 2026-2027),基督教神召會梁省德小學 ASSEMBLY OF GOD LEUNG SING TAK PRIMARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059611
HS26059601,Mathematics (GM) (Ref: GM_2025_07),保良局顏寶鈴書院 PO LEUNG KUK NGAN PO LING COLLEGE,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059601
HS26059591,English Language Teaching Assistant(ELTA)(Full day),佛教志蓮小學 CHI LIN BUDDHIST PRIMARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059591
HS26059581,2026-2027年度視覺藝術科老師/科主任(常額 / 合約),聖公會聖西門呂明才中學 S.K.H. ST. SIMON'S LUI MING CHOI SECONDARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059581
HS26059571,副校長 (SPSM),基督教香港信義會葵盛信義學校 ELCHK KWAI SHING LUTHERAN PRIMARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059571
HS26059564,生涯規劃助理教師(AT),仁濟醫院第二中學 YAN CHAI HOSPITAL NO.2 SECONDARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059564
HS26059563,數學科助理教師(AT),仁濟醫院第二中學 YAN CHAI HOSPITAL NO.2 SECONDARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059563
HS26059562,英文科合約學位教師(GM),仁濟醫院第二中學 YAN CHAI HOSPITAL NO.2 SECONDARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059562
HS26059561,中文科合約學位教師(GM),仁濟醫院第二中學 YAN CHAI HOSPITAL NO.2 SECONDARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059561
HS26059551,教學助理 (中文/英文/數學/AI),仁愛堂田家炳小學 YAN OI TONG TIN KA PING PRIMARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059551
HS26059541,"Economics and Citizenship, Economics & Society",ST. PAUL'S SCHOOL (LAM TIN),2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059541
HS26059531,兼職中文辯論隊導師,保良局何蔭棠中學 PO LEUNG KUK CELINE HO YAM TONG COLLEGE,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059531
HS26059511,幼稚園教學助理,Not Available,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059511
HS26059502,校工,聖類斯中學小學部 ST. LOUIS SCHOOL (PRIMARY SECTION) (),2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059502
HS26059501,教學助理,聖類斯中學小學部 ST. LOUIS SCHOOL (PRIMARY SECTION) (),2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059501
HS26059491,助理小學學位教師 (APSM) (體育/中文/英文/數學),樂善堂楊仲明學校 LOK SIN TONG YEUNG CHUNG MING PRIMARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059491
HS26059481,English Language Teacher (2026-2027),DELIA MEMORIAL SCHOOL ( BROADWAY ),2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059481
HS26059471,English Language Teacher & Associate Teacher,順德聯誼會翁祐中學 SHUN TAK FRATERNAL ASSOCIATION YUNG YAU COLLEGE,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059471
HS26059462,中文辯論隊教練(26-27) (自僱人士，短期合約),觀塘瑪利諾書院 KWUN TONG MARYKNOLL COLLEGE,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059462
HS26059461,"English Debate Coach (26-27) (Self-employed, short-term contract)",觀塘瑪利諾書院 KWUN TONG MARYKNOLL COLLEGE,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059461
HS26059451,PSHE Teacher / Associate Teacher,STEWARDS POOI KEI COLLEGE,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059451
HS26059441,校工,啟思中學 CREATIVE SECONDARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059441
HS26059432,合約助理資訊科技技術員(多媒體製作),大角嘴天主教小學 TAI KOK TSUI CATHOLIC PRIMARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059432
HS26059431,合約支援助理教師/合約教學助理,大角嘴天主教小學 TAI KOK TSUI CATHOLIC PRIMARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059431
HS26059421,常額助理文書主任(ACO) (2026/27年度),博愛醫院歷屆總理聯誼會鄭任安夫人千禧小學 A.D. & F.D. OF POK OI HOSPITAL MRS CHENG YAM ON MILLENNIUM SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059421
HS26059411,辯論班導師 (粵語),保良局莊啟程小學 PO LEUNG KUK CHONG KEE TING PRIMARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059411
HS26059403,校務處助理書記,基督教香港信義會禾輋信義學校 WO CHE LUTHERAN SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059403
HS26059402,融合教學助理,基督教香港信義會禾輋信義學校 WO CHE LUTHERAN SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059402
HS26059401,助理文書主任ACO,基督教香港信義會禾輋信義學校 WO CHE LUTHERAN SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059401
HS26059391,言語治療師(編制職位),救世軍石湖學校 THE SALVATION ARMY SHEK WU SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059391
HS26059382,Laboratory Technician II / III (Regular),順利天主教中學 SHUN LEE CATHOLIC SECONDARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059382
HS26059381,Mathematics Teaching Assistant (Contract),順利天主教中學 SHUN LEE CATHOLIC SECONDARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059381
HS26059371,學生輔導助理,寶安商會王少清中學 PO ON COMMERCIAL ASSOCIATION WONG SIU CHING SECONDARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059371
HS26059361,文書助理 (常額 / 合約),樂善堂劉德學校 LOK SIN TONG LAU TAK PRIMARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059361
HS26059351,Teacher of Mathematics,聖保羅男女中學 ST PAUL'S CO-EDUCATIONAL COLLEGE,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059351
HS26059331,常額/合約助理小學學位 (APSM)教師(英文、數學、體育科),聖公會聖馬太小學 SKH ST MATTHEW'S PRIMARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059331
HS26059323,2026-2027年度課室協作教師,香海正覺蓮社佛教正慧小學 BUDDHIST WISDOM PRIMARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059323
HS26059322,2026-2027年度學生支援助理,香海正覺蓮社佛教正慧小學 BUDDHIST WISDOM PRIMARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059322
HS26059321,2026-2027年度合約/常額教師 (英文),香海正覺蓮社佛教正慧小學 BUDDHIST WISDOM PRIMARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059321
HS26059303,Chinese Language and Putonghua Teacher (2026/2027 Contract Teacher),屯門天主教中學 TUEN MUN CATHOLIC SECONDARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059303
HS26059302,Design and Technology & STEAM Teacher (2026/2027 Regular Teacher),屯門天主教中學 TUEN MUN CATHOLIC SECONDARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059302
HS26059301,Chemistry Teacher (2026/2027 Regular Teacher),屯門天主教中學 TUEN MUN CATHOLIC SECONDARY SCHOOL,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059301
HS26059293,F.1 Mathematics Enhancement Class Instructor - 5 sessions (@1.5 hrs),嘉諾撒聖瑪利書院 ST. MARY'S CANOSSIAN COLLEGE,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059293
HS26059292,F.1 English Enhancement Class Instructor - 5 sessions (@1.5 hrs),嘉諾撒聖瑪利書院 ST. MARY'S CANOSSIAN COLLEGE,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059292
HS26059291,F.1 Chinese Enhancement Class Instructor - 4 sessions (@1.5 hrs),嘉諾撒聖瑪利書院 ST. MARY'S CANOSSIAN COLLEGE,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059291
HS26059283,Instructor of Chinese Writing Programme for S4-5 Highflyers,嘉諾撒聖瑪利書院 ST. MARY'S CANOSSIAN COLLEGE,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059283
HS26059282,Coach Service for the Chinese Debate Team,嘉諾撒聖瑪利書院 ST. MARY'S CANOSSIAN COLLEGE,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059282
HS26059281,Coach Service for the English Debate Team,嘉諾撒聖瑪利書院 ST. MARY'S CANOSSIAN COLLEGE,2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059281
HS26059271,Part-time French Teacher / Instructor for Junior Form Students,匯基書院東九龍 UNITED CHRISTIAN COLLEGE (KOWLOON EAST) (),2026-06-30,https://jump.mingpao.com/job/detail/Jobs/2/HS26059271
